TAL,Time,Price
871,11-58-28,124.95
872,11-58-29,124.95
873,11-58-29,124.95
874,11-58-33,124.95
875,11-58-34,124.95
876,11-58-35,124.95
877,11-58-36,124.95
878,11-58-37,124.95
879,11-58-38,124.95
880,11-58-38,124.95
881,11-58-39,124.95
882,11-58-40,124.95
883,11-58-41,124.95
884,11-58-42,124.97
885,11-58-43,124.97
886,11-58-44,124.97
887,11-58-44,124.97
888,11-58-45,124.47
889,11-58-46,124.97
890,11-58-47,124.97
891,11-58-48,124.97
892,11-58-49,124.97
893,11-58-49,124.97
894,11-58-50,124.97
895,11-58-51,124.97
896,11-58-52,124.97
897,11-58-53,124.97
898,11-58-54,124.97
899,11-58-54,124.97
900,11-58-55,124.97
901,11-58-56,124.97
902,11-58-57,124.97
903,11-58-58,124.97
904,11-58-58,124.97
905,11-58-59,124.97
906,11-59-00,124.97
907,11-59-01,124.97
908,11-59-02,124.97
909,11-59-03,124.97
910,11-59-03,124.97
911,11-59-04,124.97
912,11-59-05,124.97
913,11-59-06,124.97
914,11-59-06,124.97
915,11-59-07,124.97
916,11-59-08,124.97
917,11-59-09,124.97
918,11-59-09,124.97
919,11-59-10,124.97
920,11-59-15,124.97
921,11-59-16,124.97
922,11-59-17,124.97
923,11-59-18,124.97
924,11-59-19,124.97
925,11-59-20,124.97
926,11-59-21,124.97
927,11-59-21,124.97
928,11-59-22,124.97
929,11-59-23,124.97
930,11-59-24,124.97
931,11-59-25,124.97
932,11-59-26,124.97
933,11-59-27,124.97
934,11-59-27,124.97
935,11-59-28,124.97
936,11-59-29,124.97
937,11-59-30,124.97
938,11-59-31,124.97
939,11-59-31,124.97
940,11-59-32,124.97
941,11-59-33,124.97
942,11-59-34,124.97
943,11-59-35,124.47
944,11-59-36,124.97
945,11-59-37,124.97
946,11-59-37,124.97
947,11-59-38,124.97
948,11-59-40,124.97
949,11-59-41,124.97
950,11-59-43,124.97
951,11-59-44,124.97
952,11-59-45,124.97
953,11-59-47,124.97
954,11-59-48,124.97
955,11-59-49,124.97
956,11-59-51,124.97
957,11-59-52,124.97
958,11-59-54,124.97
959,11-59-55,124.97
960,11-59-57,124.97
961,11-59-58,124.97
962,12-00-00,124.97
963,12-00-03,124.97
964,12-00-04,124.97
965,12-00-06,124.97
966,12-00-07,124.97
967,12-00-09,124.97
968,12-00-10,124.97
969,12-00-12,124.97
970,12-00-14,124.97
971,12-00-15,124.97
972,12-00-17,124.97
973,12-00-19,124.97
974,12-00-20,124.97
975,12-00-22,124.97
976,12-00-23,124.97
977,12-00-24,124.97
978,12-00-26,124.97
979,12-00-27,124.97
980,12-00-28,124.97
981,12-00-30,124.97
982,12-00-31,124.97
983,12-00-33,124.97
984,12-00-34,124.97
985,12-00-36,124.97
986,12-00-37,125.0
987,12-00-37,125.0
988,12-00-38,125.0
989,12-00-39,125.0
990,12-00-40,125.0
991,12-00-40,125.0
992,12-00-41,125.0
993,12-00-42,125.0
994,12-00-43,125.0
995,12-00-44,125.0
996,12-00-45,125.0
997,12-00-46,125.0
998,12-00-47,125.0
999,12-00-47,125.0
1000,12-00-48,125.0
1001,12-00-49,125.0
1002,12-00-50,125.0
1003,12-00-51,125.0
1004,12-00-53,125.0
1005,12-00-54,125.11
1006,12-00-55,125.13
1007,12-00-57,125.13
1008,12-00-58,125.13
1009,12-01-00,125.13
1010,12-01-01,125.13
1011,12-01-02,125.13
1012,12-01-04,125.13
1013,12-01-05,125.13
1014,12-01-06,125.13
1015,12-01-08,125.13
1016,12-01-09,125.13
1017,12-01-10,125.13
1018,12-01-12,125.13
1019,12-01-13,125.13
1020,12-01-14,125.13
1021,12-01-16,125.13
1022,12-01-17,125.13
1023,12-01-19,125.13
1024,12-01-20,125.13
1025,12-01-22,125.13
1026,12-01-23,125.13
1027,12-01-24,125.13
1028,12-01-26,125.13
1029,12-01-27,125.13
1030,12-01-28,125.13
1031,12-01-30,125.13
1032,12-01-31,125.2199
1033,12-01-32,125.2199
1034,12-01-34,125.2199
1035,12-01-35,125.2199
1036,12-01-37,125.2199
1037,12-01-38,125.2199
1038,12-01-39,125.2199
1039,12-01-41,125.2199
1040,12-01-42,125.2199
1041,12-01-44,125.2199
1042,12-01-45,125.2199
1043,12-01-46,125.2199
1044,12-01-47,125.2199
1045,12-01-48,125.2199
1046,12-01-49,125.2199
1047,12-01-50,125.2199
1048,12-01-50,125.2199
1049,12-01-52,125.2199
1050,12-01-53,125.2199
1051,12-01-55,125.22
1052,12-01-56,125.22
1053,12-01-58,125.22
1054,12-01-59,125.22
1055,12-02-01,125.22
1056,12-02-02,125.22
1057,12-02-04,125.22
1058,12-02-05,125.25
1059,12-02-07,125.25
1060,12-02-08,125.25
1061,12-02-10,125.25
1062,12-02-11,125.25
1063,12-02-12,125.25
1064,12-02-14,125.25
1065,12-02-15,125.25
1066,12-02-16,125.25
1067,12-02-18,125.25
1068,12-02-20,125.25
1069,12-02-21,125.25
1070,12-02-23,125.25
1071,12-02-24,125.25
1072,12-02-25,125.25
1073,12-02-27,125.25
1074,12-02-28,125.25
1075,12-02-30,125.25
1076,12-02-31,125.25
1077,12-02-32,125.25
1078,12-02-34,125.25
1079,12-02-35,125.25
1080,12-02-36,125.25
1081,12-02-38,125.25
1082,12-02-39,125.25
1083,12-02-41,125.25
1084,12-02-42,125.25
1085,12-02-43,125.25
1086,12-02-45,125.25
1087,12-02-46,125.25
1088,12-02-47,125.25
1089,12-02-47,125.25
1090,12-02-48,125.25
1091,12-02-49,125.25
1092,12-02-50,125.25
1093,12-02-51,125.25
1094,12-02-52,125.25
1095,12-02-53,125.25
1096,12-02-54,125.25
1097,12-02-55,125.25
1098,12-02-55,125.11
1099,12-02-56,125.11
1100,12-02-57,125.11
1101,12-02-58,125.11
1102,12-02-59,125.11
1103,12-03-00,125.11
1104,12-03-00,125.11
1105,12-03-01,125.11
1106,12-03-02,125.11
1107,12-03-03,125.11
1108,12-03-04,125.11
1109,12-03-05,125.11
1110,12-03-06,125.11
1111,12-03-07,125.11
1112,12-03-07,125.11
1113,12-03-08,125.11
1114,12-03-09,125.11
1115,12-03-10,125.11
1116,12-03-11,125.11
1117,12-03-12,125.11
1118,12-03-13,125.11
1119,12-03-13,125.11
1120,12-03-14,125.11
1121,12-03-15,125.11
1122,12-03-16,125.11
1123,12-03-19,125.11
1124,12-03-20,125.11
1125,12-03-21,125.11
1126,12-03-22,125.11
1127,12-03-23,125.11
1128,12-03-24,125.11
1129,12-03-25,125.11
1130,12-03-26,125.11
1131,12-03-27,125.11
1132,12-03-29,125.11
1133,12-03-31,125.11
1134,12-03-35,125.11
1135,12-03-39,125.11
1136,12-03-43,125.11
1137,12-03-45,125.11
1138,12-03-49,125.11
1139,12-03-52,125.11
1140,12-03-54,125.11
1141,12-03-57,125.11
1142,12-03-58,125.11
1143,12-04-01,125.11
